Altitude,Time
836.658,267.74
835.567,267.8
834.441,267.86
833.28,267.92
831.269,268.02
830.017,268.08
828.729,268.14
827.408,268.2
826.052,268.26
824.661,268.32
823.236,268.38
821.777,268.44
820.283,268.5
818.756,268.56
817.194,268.62
815.597,268.68
813.967,268.74
812.302,268.8
810.604,268.86
808.871,268.92
807.104,268.98
805.303,269.04
803.469,269.1
801.6,269.16
799.697,269.22
797.761,269.28
795.791,269.34
793.787,269.4
791.75,269.46
789.679,269.52
787.574,269.58
785.436,269.64
783.264,269.7
781.058,269.76
778.82,269.82
776.548,269.88
774.242,269.94
771.904,270
769.532,270.06
767.127,270.12
764.689,270.18
762.218,270.24
759.713,270.3
757.176,270.36
753.742,270.44
751.129,270.5
748.482,270.56
745.803,270.62
743.091,270.68
740.347,270.74
737.57,270.8
734.76,270.86
731.918,270.92
729.044,270.98
726.138,271.04
723.199,271.1
720.228,271.16
717.225,271.22
714.19,271.28
711.123,271.34
708.024,271.4
703.843,271.48
700.67,271.54
696.389,271.62
693.143,271.68
689.864,271.74
686.554,271.8
683.214,271.86
679.843,271.92
676.442,271.98
673.013,272.04
669.555,272.1
666.07,272.16
662.559,272.22
659.022,272.28
655.46,272.34
651.874,272.4
648.266,272.46
644.636,272.52
640.985,272.58
637.314,272.64
633.624,272.7
629.915,272.76
626.19,272.82
622.449,272.88
618.692,272.94
613.661,273.02
609.873,273.08
606.073,273.14
602.262,273.2
598.441,273.26
594.611,273.32
590.773,273.4
585.645,273.46
581.793,273.52
577.936,273.58
574.075,273.64
570.212,273.7
566.347,273.76
562.481,273.82
558.616,273.88
554.752,273.94
550.89,274
547.032,274.06
543.179,274.12
539.331,274.18
535.489,274.24
531.655,274.3
527.829,274.36
524.012,274.42
520.206,274.48
516.411,274.54
512.629,274.6
508.859,274.66
505.104,274.72
501.365,274.78
497.641,274.84
493.934,274.9
490.246,274.96
486.576,275.02
482.927,275.08
479.298,275.14
475.691,275.2
472.107,275.26
468.547,275.32
465.011,275.38
461.501,275.44
458.017,275.5
453.414,275.58
449.995,275.64
446.605,275.7
443.245,275.76
439.917,275.82
436.62,275.88
433.356,275.94
430.126,276
426.929,276.06
423.769,276.12
420.644,276.18
417.556,276.28
412.494,276.36
408.523,276.44
404.622,276.5
400.794,276.58
397.972,276.64
394.276,276.72
391.555,276.78
388.878,276.84
386.246,276.9
383.66,276.96
381.121,277.02
377.809,277.1
375.381,277.16
373.002,277.22
370.673,277.28
368.394,277.34
366.165,277.4
363.988,277.46
361.863,277.54
359.112,277.6
357.11,277.68
354.526,277.74
352.652,277.8
350.833,277.86
348.494,277.98
345.712,278.04
344.119,278.1
342.584,278.16
341.107,278.22
339.689,278.28
338.331,278.34
337.031,278.4
335.793,278.46
334.614,278.54
333.138,278.6
332.102,278.68
330.818,278.74
329.928,278.8
329.1,278.86
328.335,278.92
327.634,278.98
326.798,279.06
326.246,279.12
325.758,279.18
325.335,279.24
324.976,279.3
324.6,279.38
324.394,279.44
324.253,279.5
324.178,279.56
324.182,279.64
324.261,279.7
324.407,279.76
324.62,279.82
325.81,280.02
326.311,280.08
326.88,280.14
327.515,280.2
328.217,280.26
328.985,280.32
329.819,280.38
330.72,280.44
331.687,280.5
332.719,280.56
333.818,280.62
334.981,280.68
336.21,280.74
337.504,280.8
338.862,280.86
340.284,280.92
341.771,280.98
343.321,281.04
344.934,281.1
346.61,281.16
348.348,281.22
350.149,281.28
352.01,281.34
353.933,281.4
355.916,281.46
357.96,281.52
360.062,281.58
362.957,281.66
365.197,281.72
367.494,281.78
369.847,281.84
372.258,281.9
374.723,281.96
377.244,282.02
379.819,282.08
382.447,282.14
385.128,282.2
387.861,282.26
390.645,282.32
393.48,282.38
396.365,282.44
399.298,282.5
402.279,282.56
406.327,282.64
409.417,282.7
412.553,282.76
415.732,282.82
418.956,282.88
422.221,282.94
425.528,283
428.876,283.06
432.263,283.12
436.839,283.2
440.314,283.26
443.826,283.32
447.374,283.38
450.956,283.44
454.571,283.5
458.218,283.56
463.129,283.64
466.847,283.7
470.594,283.76
474.369,283.82
478.17,283.88
481.997,283.94
485.848,284
489.721,284.06
493.617,284.12
497.534,284.18
501.471,284.24
505.426,284.3
509.399,284.36
513.388,284.42
517.392,284.48
521.41,284.54
525.441,284.6
529.484,284.66
533.537,284.72
537.6,284.78
541.671,284.84
545.749,284.9
549.834,284.96
553.922,285.02
558.015,285.1
563.475,285.16
567.572,285.22
571.668,285.28
575.763,285.34
579.855,285.4
583.944,285.46
588.027,285.52
592.105,285.58
596.175,285.64
600.237,285.7
604.29,285.76
608.332,285.82
612.362,285.88
616.38,285.94
620.383,286
624.371,286.08
629.664,286.14
636.235,286.24
640.152,286.3
644.049,286.36
647.925,286.42
651.779,286.48
655.608,286.54
659.413,286.6
663.192,286.66
666.944,286.72
670.668,286.78
674.363,286.84
678.029,286.9
681.663,286.96
685.265,287.02
688.834,287.08
692.369,287.14
695.87,287.2
699.334,287.26
702.762,287.32
706.152,287.38
709.504,287.44
712.817,287.5
716.09,287.56
719.325,287.62
722.52,287.68
725.677,287.74
730.852,287.84
734.915,287.92
738.91,288
741.861,288.06
744.774,288.12
747.649,288.18
750.485,288.24
753.284,288.3
756.956,288.38
759.667,288.44
763.222,288.52
765.844,288.58
768.429,288.64
770.976,288.7
773.485,288.76
775.958,288.82
778.393,288.88
780.791,288.94
783.151,289
785.475,289.06
787.761,289.12
790.011,289.18
792.224,289.24
794.4,289.3
796.539,289.36
798.641,289.42
800.707,289.48
802.736,289.54
804.728,289.6
806.684,289.66
808.604,289.72
810.487,289.78
812.333,289.84
814.144,289.9
815.918,289.96
817.656,290.02
819.358,290.08
821.024,290.14
822.654,290.2
824.247,290.26
825.805,290.32
827.327,290.38
828.813,290.44
830.263,290.5
831.677,290.56
833.055,290.62
834.398,290.68
835.705,290.74
836.977,290.8
838.212,290.86
839.412,290.92
840.577,290.98
843.509,291.14
844.543,291.2
845.542,291.26
846.506,291.32
847.434,291.38
848.327,291.44
849.184,291.5
850.007,291.56
850.794,291.62
851.545,291.68
852.262,291.74
852.943,291.8
853.589,291.86
854.2,291.92
854.775,291.98
855.316,292.04
855.821,292.1
856.291,292.16
856.726,292.22
857.126,292.28
857.491,292.34
857.821,292.4
858.116,292.46
858.375,292.52
858.6,292.58
858.789,292.64
858.944,292.7
859.063,292.76
859.148,292.82
859.197,292.88
859.212,292.94
859.191,293
859.135,293.06
859.044,293.12
858.919,293.18
858.758,293.24
858.562,293.38
857.969,293.44
857.657,293.5
857.309,293.56
856.927,293.62
856.509,293.68
856.057,293.74
855.569,293.8
855.047,293.86
854.49,293.92
853.898,293.98
853.271,294.04
852.609,294.1
851.912,294.16
851.181,294.22
850.414,294.28
849.613,294.34
848.777,294.4
847.907,294.46
847.001,294.52
846.061,294.58
845.086,294.64
844.077,294.7
843.033,294.76
841.954,294.82
840.841,294.88
839.693,294.94
838.51,295
837.293,295.06
836.042,295.12
834.756,295.18
833.436,295.24
832.081,295.3
830.692,295.36
829.269,295.42
827.812,295.48
825.815,295.56
824.278,295.62
822.707,295.68
821.101,295.74
819.461,295.8
817.788,295.86
816.08,295.92
814.339,295.98
812.563,296.04
810.754,296.14
807.664,296.22
805.124,296.28
803.18,296.34
801.202,296.4
799.191,296.46
797.146,296.52
795.068,296.58
792.956,296.64
790.811,296.7
788.633,296.76
786.421,296.82
784.176,296.88
781.898,296.94
779.587,297
777.243,297.06
774.866,297.12
772.456,297.18
770.013,297.24
767.538,297.3
765.029,297.36
762.488,297.42
759.914,297.48
757.308,297.54
754.67,297.6
751.998,297.66
749.295,297.72
746.559,297.78
743.791,297.88
739.106,297.94
736.253,298
733.367,298.06
730.449,298.12
727.5,298.18
724.519,298.24
721.506,298.3
718.461,298.36
715.385,298.42
712.277,298.48
709.138,298.54
705.968,298.6
702.766,298.66
699.534,298.72
696.27,298.78
692.975,298.84
689.649,298.9
686.292,298.96
682.905,299.02
679.489,299.08
676.044,299.14
672.571,299.2
669.071,299.26
665.544,299.32
661.993,299.38
658.417,299.44
654.819,299.5
651.198,299.56
646.337,299.64
641.442,299.72
637.749,299.78
634.039,299.84
630.312,299.9
626.57,299.96
622.814,300.02
619.046,300.08
615.266,300.14
611.475,300.2
607.675,300.26
603.866,300.32
600.05,300.38
596.229,300.44
592.402,300.5
588.571,300.56
583.46,300.64
579.625,300.7
575.789,300.76
571.955,300.82
568.123,300.88
564.293,300.94
560.468,301
556.649,301.06
552.836,301.12
549.03,301.18
545.234,301.24
541.447,301.3
537.671,301.36
533.908,301.42
530.157,301.48
526.421,301.54
522.7,301.6
518.995,301.66
515.308,301.72
511.639,301.78
507.99,301.84
504.361,301.9
500.754,301.96
497.17,302.02
493.609,302.08
490.073,302.14
486.563,302.2
483.08,302.26
479.624,302.32
476.197,302.38
472.8,302.44
469.434,302.5
466.1,302.56
462.798,302.62
459.529,302.68
456.296,302.74
453.098,302.8
449.936,302.86
446.811,302.92
443.725,302.98
440.678,303.04
437.671,303.1
434.706,303.16
429.856,303.26
427.004,303.32
424.195,303.38
421.431,303.44
418.713,303.5
416.042,303.56
413.417,303.62
410.841,303.68
408.313,303.74
405.835,303.8
403.408,303.86
401.032,303.92
398.707,303.98
396.435,304.04
394.217,304.1
392.052,304.16
389.942,304.22
387.888,304.28
385.89,304.34
383.948,304.4
382.063,304.46
380.237,304.52
378.468,304.58
376.203,304.66
374.574,304.72
373.005,304.78
371.496,304.84
370.05,304.9
368.665,304.96
367.343,305.02
366.083,305.08
364.888,305.14
363.756,305.2
362.688,305.26
361.685,305.32
360.748,305.38
359.876,305.44
359.07,305.5
358.33,305.56
357.657,305.62
357.052,305.68
356.513,305.76
355.901,305.82
355.521,305.88
355.209,305.94
354.966,306
354.792,306.06
354.687,306.12
354.651,306.18
354.685,306.24
354.788,306.3
354.961,306.36
355.205,306.42
355.518,306.48
355.901,306.54
356.354,306.6
356.878,306.66
357.472,306.72
358.135,306.78
358.869,306.84
359.672,306.88
360.246,306.94
360.852,306.98
361.817,307.04
362.852,307.1
363.955,307.16
365.127,307.22
366.367,307.28
367.676,307.34
369.052,307.4
370.495,307.46
372.006,307.52
373.583,307.58
375.226,307.64
376.935,307.74
379.927,307.8
381.808,307.86
383.754,307.92
385.762,307.98
387.833,308.04
389.966,308.1
392.16,308.16
394.415,308.22
396.73,308.28
399.104,308.34
401.536,308.4
404.026,308.46
406.573,308.52
409.176,308.6
412.733,308.66
415.464,308.72
418.248,308.78
421.085,308.84
423.973,308.9
426.912,308.96
429.901,309.02
432.938,309.08
436.023,309.14
439.155,309.2
442.332,309.26
445.554,309.32
448.819,309.38
452.128,309.44
455.477,309.5
458.867,309.56
462.297,309.62
465.764,309.68
469.269,309.74
472.809,309.8
476.384,309.86
479.992,309.92
483.633,309.98
487.305,310.04
491.007,310.1
494.738,310.16
498.497,310.22
502.282,310.28
506.092,310.34
509.926,310.4
513.783,310.46
517.662,310.52
522.864,310.58
525.477,310.64
529.412,310.7
533.364,310.76
537.33,310.82
541.31,310.88
545.303,310.94
549.307,311
553.321,311.06
557.343,311.12
561.373,311.18
565.409,311.24
569.45,311.3
573.494,311.36
577.541,311.42
581.588,311.48
585.635,311.54
589.68,311.6
593.722,311.66
597.76,311.72
601.793,311.78
605.818,311.84
609.836,311.9
613.844,311.96
617.842,312.02
621.828,312.08
625.801,312.14
629.759,312.2
633.702,312.26
637.628,312.32
641.536,312.38
645.425,312.44
649.293,312.5
654.417,312.58
658.233,312.64
662.025,312.7
665.791,312.76
669.531,312.82
673.243,312.88
676.926,312.94
680.578,313
684.2,313.06
687.789,313.12
691.345,313.18
694.866,313.24
698.351,313.3
701.8,313.36
705.211,313.42
708.583,313.48
711.916,313.54
715.209,313.66
721.677,313.72
724.852,313.78
727.988,313.84
731.084,313.9
734.142,313.96
737.161,314.02
740.14,314.08
743.081,314.14
745.984,314.2
748.848,314.26
751.673,314.32
754.461,314.38
757.209,314.44
759.92,314.5
762.593,314.56
765.227,314.62
767.824,314.68
770.383,314.74
772.904,314.8
775.388,314.86
777.834,314.92
780.242,314.98
782.613,315.04
784.947,315.1
787.243,315.16
789.502,315.22
791.724,315.28
793.909,315.38
799.554,315.5
801.604,315.56
803.616,315.62
805.592,315.68
807.532,315.76
810.06,315.82
812.524,315.9
814.33,315.96
816.099,316.02
817.832,316.08
819.528,316.14
821.188,316.2
822.812,316.26
824.4,316.32
825.952,316.38
828.459,316.48
829.914,316.54
831.334,316.6
832.718,316.66
834.067,316.72
835.379,316.78
836.656,316.84
837.897,316.9
839.102,316.96
840.272,317.02
841.406,317.08
842.505,317.14
843.568,317.2
844.595,317.26
845.587,317.32
846.544,317.38
847.465,317.44
848.351,317.5
849.201,317.56
850.016,317.62
851.048,317.7
851.781,317.76
852.478,317.82
853.141,317.88
853.768,317.94
854.36,318
854.916,318.06
855.438,318.12
855.924,318.18
856.375,318.24
856.791,318.3
857.172,318.36
857.518,318.42
857.829,318.48
858.105,318.54
858.346,318.6
858.551,318.66
858.722,318.72
858.857,318.78
859.005,318.88
859.047,318.94
859.055,319
859.027,319.06
858.964,319.12
858.866,319.18
858.733,319.24
858.564,319.32
858.207,319.4
857.945,319.46
857.649,319.52
857.317,319.58
856.951,319.64
856.549,319.7
856.113,319.76
855.642,319.82
855.136,319.88
854.595,319.94
854.019,320
853.408,320.06
852.762,320.12
852.081,320.18
851.366,320.24
850.616,320.3
849.831,320.36
849.011,320.42
848.156,320.48
847.267,320.54
846.343,320.6
845.385,320.66
844.392,320.72
843.364,320.78
842.301,320.84
841.205,320.9
840.073,320.96
838.907,321.02
837.707,321.08
836.472,321.14
835.203,321.2
833.899,321.26
832.562,321.32
830.725,321.4
829.307,321.46
827.855,321.52
826.369,321.58
824.849,321.64
823.295,321.7
821.706,321.76
820.084,321.82
818.428,321.88
816.738,321.94
815.015,322
813.257,322.06
811.466,322.12
809.641,322.18
807.782,322.24
805.89,322.3
803.965,322.38
801.345,322.44
799.341,322.5
797.304,322.56
795.234,322.62
793.13,322.68
790.994,322.74
788.824,322.8
786.621,322.86
784.385,322.92
782.116,322.98
779.815,323.04
777.48,323.1
775.113,323.16
772.713,323.22
770.28,323.28
767.815,323.34
765.318,323.4
762.788,323.46
760.225,323.52
757.631,323.58
755.004,323.64
752.345,323.7
749.654,323.76
746.016,323.84
743.251,323.9
740.453,323.96
737.624,324.02
734.763,324.08
731.871,324.14
728.947,324.2
725.991,324.26
723.005,324.32
717.957,324.42
714.887,324.48
711.786,324.54
708.654,324.6
705.491,324.66
702.297,324.72
699.072,324.78
695.817,324.84
692.531,324.9
689.214,324.96
685.868,325.02
682.492,325.08
679.087,325.14
675.654,325.2
672.195,325.26
668.709,325.32
665.198,325.38
661.663,325.44
658.106,325.5
654.526,325.56
650.927,325.62
647.308,325.68
643.671,325.74
640.017,325.8
636.347,325.86
632.663,325.92
628.965,325.98
625.255,326.04
621.535,326.1
617.804,326.16
614.066,326.22
610.32,326.28
606.568,326.34
602.811,326.4
599.051,326.46
595.288,326.52
591.525,326.58
587.761,326.64
583.999,326.7
580.24,326.76
576.484,326.82
572.734,326.88
568.989,326.94
565.252,327
561.524,327.06
557.806,327.12
554.099,327.18
550.404,327.24
546.722,327.3
543.056,327.36
539.405,327.42
535.771,327.48
532.155,327.54
528.559,327.62
523.796,327.68
520.249,327.74
516.725,327.8
513.226,327.86
509.752,327.92
506.304,327.98
502.884,328.04
499.493,328.1
496.132,328.16
492.802,328.22
489.504,328.28
486.239,328.34
483.008,328.4
479.812,328.46
476.652,328.52
473.53,328.58
470.446,328.64
467.402,328.7
464.398,328.76
461.435,328.82
458.514,328.88
455.636,328.94
452.803,329
450.015,329.06
447.272,329.12
444.577,329.18
441.929,329.24
439.33,329.3
436.781,329.36
434.282,329.42
431.834,329.48
429.439,329.54
427.096,329.6
424.807,329.66
422.573,329.72
420.394,329.78
418.271,329.84
416.204,329.9
414.196,329.96
412.245,330.02
410.353,330.08
408.521,330.14
406.75,330.2
405.039,330.26
403.39,330.32
401.803,330.38
400.238,330.44
398.64,330.5
397.008,330.56
395.341,330.62
393.642,330.68
391.908,330.74
390.141,330.8
388.34,330.86
386.505,330.92
384.637,330.98
382.735,331.04
380.8,331.1
378.832,331.16
376.83,331.22
374.795,331.28
372.727,331.34
370.625,331.4
368.491,331.46
364.86,331.56
361.89,331.64
359.624,331.7
357.325,331.76
354.993,331.82
352.629,331.88
350.233,331.94
347.803,332
345.342,332.06
342.848,332.12
340.322,332.18
337.764,332.24
335.174,332.3
332.551,332.36
329.897,332.42
327.211,332.48
324.493,332.54
321.743,332.6
318.962,332.66
316.149,332.72
313.304,332.78
310.429,332.84
307.522,332.9
304.583,332.96
301.614,333.02
298.614,333.08
295.582,333.16
291.492,333.22
288.389,333.28
285.255,333.34
282.09,333.4
278.895,333.46
275.67,333.52
272.414,333.58
269.128,333.64
265.812,333.7
262.465,333.76
259.089,333.82
255.683,333.88
252.247,333.94
248.782,334.06
241.762,334.12
238.209,334.18
234.625,334.24
231.013,334.3
227.372,334.38
222.471,334.44
218.763,334.5
215.025,334.56
211.259,334.62
207.464,334.68
203.641,334.74
199.789,334.8
195.909,334.86
190.692,334.94
186.747,335
182.773,335.06
178.772,335.12
174.744,335.18
170.687,335.24
166.603,335.3
162.492,335.36
158.354,335.42
154.188,335.48
149.996,335.54
145.776,335.6
141.529,335.66
137.256,335.72
132.956,335.78
127.182,335.86
122.82,335.92
118.432,335.98
112.541,336.06
108.092,336.12
103.618,336.18
99.1172,336.24
94.591,336.3
90.0391,336.36
85.4619,336.42
80.8594,336.48
76.2316,336.56
73.3577,336.62
75.0154,336.68
76.1326,336.74
77.2087,336.8
78.2479,336.86
79.2508,336.92
80.2171,336.98
81.1465,337.04
82.0389,337.1
82.8939,337.16
83.7113,337.22
84.4909,337.28
85.4717,337.36
86.1634,337.42
86.8176,337.48
87.4347,337.54
88.0148,337.6
88.5583,337.68
89.2264,337.74
89.6854,337.8
90.1085,337.86
90.4959,337.92
90.8477,337.98
91.1641,338.04
91.4452,338.1
91.691,338.16
91.9018,338.22
92.0775,338.28
92.2183,338.34
92.3241,338.4
92.3951,338.46
92.4312,338.52
92.4325,338.58
92.3991,338.64
92.331,338.7
92.2282,338.76
92.0908,338.82
91.9189,338.88
91.6361,338.96
91.3838,339.02
91.0972,339.08
90.7765,339.14
90.4216,339.2
90.0327,339.26
89.6099,339.32
89.1534,339.38
88.6631,339.44
88.1394,339.5
87.5821,339.56
86.9914,339.62
86.3673,339.68
85.7098,339.74
85.0189,339.8
84.2946,339.86
83.5368,339.92
82.7453,339.98
81.9202,340.04
81.0613,340.1
80.1684,340.16
79.2415,340.22
78.281,340.28
77.6294,340.34
77.8749,340.4
78.1305,340.46
78.3417,340.52
78.5031,340.58
78.6282,340.64
78.7181,340.7
78.773,340.76
78.7928,340.82
78.7776,340.88
78.7274,340.94
78.6425,341
78.5266,341.06
78.3861,341.12
78.234,341.18
78.0951,341.24
77.9927,341.3
77.9332,341.36
77.9108,341.42
77.9059,341.48
77.8967,341.56
77.8406,341.62
77.7527,341.68
77.6287,341.74
77.4705,341.8
77.2782,341.86
77.0518,341.92
76.7914,341.98
76.497,342.04
76.1688,342.1
75.8067,342.16
75.4109,342.22
74.9814,342.28
74.5183,342.34
74.0217,342.4
73.6963,342.46
73.3966,342.52
73.121,342.58
72.9823,342.64
73.0007,342.7
73.0419,342.76
73.1104,342.82
73.1703,342.88
73.205,342.94
73.2116,343
73.19,343.06
73.1407,343.12
73.0666,343.18
72.9748,343.24
72.8897,343.3
72.8361,343.36
72.8335,343.42
72.8881,343.48
72.9639,343.54
73.0328,343.6
73.0839,343.66
73.1139,343.72
73.1233,343.78
73.1108,343.84
73.0775,343.9
73.0256,343.96
72.9602,344.02
72.8921,344.08
72.8442,344.16
72.9115,344.22
72.9822,344.28
73.0391,344.34
73.0684,344.4
73.0674,344.46
73.0387,344.52
72.9626,344.6
72.8974,344.66
72.8609,344.72
72.8934,344.78
72.9709,344.86
73.0165,344.92
73.0349,344.98
73.0256,345.04
72.9948,345.1
72.954,345.16
72.9178,345.22
72.9066,345.28
72.9298,345.34
72.9704,345.4
73.0077,345.46
73.027,345.52
73.023,345.58
73.0001,345.64
72.9699,345.7
72.9482,345.76
