Target,Altitude,Time
700,544.475,733.58
700,538.09,733.64
700,531.73,733.7
700,525.396,733.76
700,519.092,733.82
700,512.82,733.88
700,506.583,733.94
700,500.384,734
700,494.223,734.06
700,488.106,734.12
700,482.033,734.18
700,476.007,734.24
700,470.031,734.3
700,464.107,734.36
700,458.237,734.42
700,452.425,734.48
700,446.672,734.54
700,440.981,734.6
700,435.354,734.66
700,429.794,734.72
700,424.303,734.78
700,418.883,734.84
700,413.537,734.9
700,408.266,734.96
700,403.073,735.02
700,397.96,735.08
700,392.929,735.14
700,387.983,735.2
700,383.123,735.26
700,378.352,735.32
700,373.671,735.38
700,369.084,735.44
700,364.59,735.5
700,360.194,735.56
700,355.896,735.62
700,351.699,735.68
700,347.603,735.74
700,343.611,735.8
700,339.721,735.86
700,335.936,735.92
700,332.255,735.98
700,328.679,736.04
700,325.208,736.1
700,321.841,736.16
700,318.58,736.22
700,315.424,736.28
700,312.374,736.34
700,309.429,736.4
700,306.589,736.46
700,303.854,736.52
700,301.225,736.58
700,298.702,736.64
700,296.284,736.7
700,293.972,736.76
700,291.766,736.84
700,288.988,736.9
700,287.029,736.96
700,285.175,737.02
700,283.427,737.08
700,281.785,737.14
700,280.249,737.2
700,278.82,737.26
700,277.497,737.32
700,276.28,737.38
700,275.169,737.44
700,274.165,737.5
700,273.268,737.56
700,272.477,737.62
700,271.794,737.68
700,271.217,737.74
700,270.747,737.8
700,270.385,737.86
700,270.13,737.92
700,269.983,737.98
700,269.943,738.04
700,270.011,738.1
700,270.187,738.16
700,270.471,738.22
700,270.863,738.28
700,271.364,738.34
700,271.973,738.4
700,272.691,738.46
700,273.517,738.52
700,274.453,738.58
700,275.497,738.64
700,276.651,738.7
700,277.914,738.76
700,279.286,738.82
700,280.768,738.88
700,282.36,738.96
700,285.256,739.04
700,287.14,739.1
700,289.134,739.16
700,291.238,739.22
700,293.451,739.28
700,295.776,739.34
700,298.21,739.4
700,300.754,739.46
700,303.409,739.52
700,306.174,739.58
700,309.05,739.64
700,312.036,739.7
700,315.133,739.76
700,318.34,739.82
700,321.658,739.88
700,325.086,739.94
700,328.625,740
700,332.275,740.06
700,336.036,740.12
700,339.907,740.2
700,345.241,740.26
700,350.771,740.34
700,355.048,740.4
700,359.436,740.46
700,363.935,740.52
700,368.544,740.58
700,373.264,740.64
700,378.094,740.7
700,383.035,740.76
700,388.084,740.82
700,393.24,740.88
700,398.499,740.94
700,403.861,741
700,409.322,741.06
700,414.881,741.12
700,420.534,741.18
700,426.279,741.24
700,432.114,741.3
700,438.036,741.36
700,444.042,741.42
700,450.13,741.48
700,456.296,741.54
700,462.539,741.6
700,468.855,741.66
700,475.241,741.72
700,481.694,741.78
700,488.212,741.84
700,494.792,741.9
700,501.43,741.96
700,514.87,742.08
700,521.666,742.14
700,528.511,742.2
700,535.401,742.26
700,542.332,742.32
700,549.299,742.38
700,556.3,742.44
700,563.331,742.5
700,570.388,742.56
700,577.47,742.62
700,584.572,742.68
700,591.69,742.74
700,598.822,742.8
700,605.965,742.86
700,615.499,742.94
700,622.654,743
700,629.809,743.06
700,636.961,743.12
700,644.106,743.18
700,651.241,743.24
700,658.362,743.3
700,665.465,743.36
700,672.549,743.42
700,679.609,743.48
700,686.642,743.54
700,693.646,743.6
700,700.615,743.66
700,707.549,743.72
700,714.442,743.8
700,723.568,743.86
700,730.36,743.92
700,737.109,743.98
700,743.814,744.04
700,750.475,744.1
700,757.092,744.16
700,763.666,744.22
700,770.197,744.28
700,776.684,744.34
700,783.127,744.4
700,789.528,744.46
700,795.886,744.52
700,802.2,744.58
700,808.472,744.64
700,814.701,744.7
700,820.887,744.76
700,827.031,744.82
700,833.133,744.88
700,841.202,744.96
700,847.205,745.02
700,853.166,745.08
700,859.085,745.14
700,864.962,745.2
700,870.798,745.26
700,876.591,745.32
700,882.343,745.38
700,888.054,745.44
700,893.723,745.5
700,899.351,745.56
700,904.938,745.62
700,910.484,745.68
700,915.988,745.74
700,921.452,745.8
700,926.875,745.86
700,932.257,745.92
700,937.599,745.98
700,942.9,746.04
700,948.161,746.1
700,960.279,746.24
700,965.405,746.3
700,970.491,746.36
700,975.537,746.42
700,980.544,746.48
700,985.51,746.54
700,990.437,746.6
700,995.324,746.66
700,1000.17,746.72
700,1004.98,746.84
700,1014.48,746.9
700,1019.17,746.96
700,1023.82,747.02
700,1028.43,747.08
700,1033,747.14
700,1037.53,747.2
700,1043.52,747.28
700,1047.96,747.34
700,1052.36,747.4
700,1056.73,747.46
700,1061.05,747.52
700,1065.34,747.58
700,1069.59,747.64
700,1073.8,747.7
700,1077.97,747.76
700,1082.11,747.82
700,1086.2,747.88
700,1090.26,747.94
700,1094.28,748
700,1098.26,748.06
700,1102.2,748.12
700,1106.11,748.18
700,1109.97,748.24
700,1113.8,748.3
700,1117.6,748.36
700,1121.35,748.42
700,1125.07,748.5
700,1129.96,748.56
700,1133.59,748.62
700,1137.18,748.68
700,1140.73,748.74
700,1144.25,748.8
700,1147.73,748.86
700,1151.17,748.92
700,1154.57,748.98
700,1157.94,749.04
700,1161.27,749.1
700,1164.56,749.16
700,1167.82,749.22
700,1171.04,749.28
700,1174.22,749.34
700,1177.36,749.4
700,1180.47,749.46
700,1183.54,749.52
700,1186.58,749.58
700,1189.57,749.64
700,1192.53,749.7
700,1195.46,749.76
700,1198.34,749.82
700,1201.2,749.88
700,1204.01,749.94
700,1206.79,750.02
700,1210.43,750.08
700,1213.13,750.14
700,1215.78,750.2
700,1218.4,750.26
700,1220.99,750.32
700,1223.53,750.38
700,1226.05,750.44
700,1228.52,750.5
700,1230.96,750.56
700,1233.36,750.62
700,1235.73,750.68
700,1238.83,750.76
700,1241.11,750.82
700,1243.36,750.88
700,1245.57,750.94
700,1247.74,751
700,1249.88,751.06
700,1251.99,751.12
700,1254.05,751.18
700,1256.08,751.24
700,1258.08,751.3
700,1260.04,751.36
700,1261.96,751.42
700,1263.85,751.48
700,1265.71,751.54
700,1267.52,751.6
700,1269.3,751.66
700,1271.05,751.72
700,1272.76,751.78
700,1274.44,751.84
700,1276.07,751.9
700,1277.68,751.96
700,1279.25,752.02
700,1280.78,752.08
700,1282.28,752.14
700,1283.74,752.2
700,1285.17,752.26
700,1286.56,752.32
700,1287.91,752.38
700,1289.23,752.44
700,1290.52,752.5
700,1291.77,752.56
700,1292.98,752.62
700,1294.16,752.68
700,1295.31,752.74
700,1296.42,752.8
700,1297.49,752.86
700,1298.53,752.92
700,1299.53,752.98
700,1300.5,753.04
700,1301.43,753.1
700,1302.33,753.16
700,1303.19,753.22
700,1304.02,753.28
700,1304.81,753.34
700,1305.57,753.4
700,1306.29,753.46
700,1306.98,753.52
700,1307.63,753.58
700,1308.25,753.64
700,1308.83,753.7
700,1309.38,753.76
700,1309.89,753.82
700,1310.37,753.88
700,1310.81,753.94
700,1311.22,754
700,1311.59,754.06
700,1311.92,754.12
700,1312.23,754.2
700,1312.57,754.26
700,1312.79,754.32
700,1312.98,754.38
700,1313.13,754.44
700,1313.24,754.5
700,1313.32,754.56
700,1313.38,754.66
700,1313.37,754.72
700,1313.32,754.78
700,1313.24,754.84
700,1313.12,754.9
700,1312.97,754.96
700,1312.78,755.02
700,1312.55,755.08
700,1312.2,755.16
700,1311.9,755.22
700,1311.56,755.28
700,1311.18,755.34
700,1310.78,755.4
700,1310.02,755.5
700,1309.51,755.56
700,1308.98,755.62
700,1308.4,755.68
700,1307.8,755.74
700,1307.15,755.8
700,1306.48,755.86
700,1305.76,755.92
700,1305.02,755.98
700,1304.24,756.04
700,1303.42,756.1
700,1302.57,756.16
700,1301.68,756.22
700,1300.76,756.28
700,1299.81,756.34
700,1298.81,756.4
700,1297.44,756.48
700,1295.63,756.58
700,1294.5,756.64
700,1293.34,756.7
700,1292.14,756.76
700,1290.91,756.82
700,1289.64,756.88
700,1288.34,756.94
700,1287,757
700,1285.63,757.06
700,1284.22,757.12
700,1282.78,757.18
700,1281.3,757.24
700,1279.79,757.3
700,1278.25,757.36
700,1276.67,757.42
700,1275.05,757.48
700,1273.4,757.54
700,1271.72,757.62
700,1269.42,757.7
700,1267.06,757.76
700,1265.25,757.82
700,1263.41,757.88
700,1261.53,757.94
700,1259.62,758
700,1257.67,758.06
700,1255.69,758.12
700,1253.68,758.18
700,1251.63,758.24
700,1249.54,758.3
700,1247.43,758.36
700,1245.28,758.42
700,1243.09,758.48
700,1240.87,758.54
700,1238.62,758.6
700,1236.33,758.66
700,1234.01,758.72
700,1231.65,758.78
700,1229.26,758.84
700,1226.84,758.9
700,1224.38,758.96
700,1221.89,759.02
700,1219.36,759.08
700,1216.81,759.14
700,1214.21,759.2
700,1211.59,759.26
700,1208.93,759.32
700,1206.23,759.38
700,1203.51,759.44
700,1200.75,759.5
700,1197.95,759.56
700,1195.13,759.62
700,1192.26,759.68
700,1189.37,759.74
700,1186.44,759.8
700,1183.48,759.86
700,1180.49,759.92
700,1177.46,759.98
700,1173.37,760.08
700,1169.22,760.14
700,1166.07,760.2
700,1162.89,760.26
700,1159.68,760.32
700,1156.43,760.38
700,1153.15,760.44
700,1149.83,760.5
700,1146.48,760.56
700,1143.1,760.62
700,1139.69,760.68
700,1136.25,760.74
700,1132.77,760.8
700,1129.26,760.86
700,1125.71,760.92
700,1122.14,760.98
700,1118.53,761.04
700,1114.89,761.1
700,1111.21,761.16
700,1107.51,761.22
700,1103.77,761.28
700,1100,761.34
700,1096.2,761.4
700,1092.36,761.46
700,1088.49,761.52
700,1083.29,761.6
700,1079.35,761.66
700,1075.37,761.72
700,1071.36,761.78
700,1067.33,761.84
700,1063.26,761.9
700,1059.16,761.96
700,1055.02,762.02
700,1050.86,762.08
700,1046.66,762.14
700,1042.43,762.2
700,1038.17,762.26
700,1033.88,762.32
700,1029.56,762.38
700,1025.2,762.44
700,1020.82,762.5
700,1016.4,762.56
700,1011.95,762.62
700,1007.47,762.68
700,1002.96,762.74
700,998.423,762.8
700,993.851,762.86
700,989.247,762.92
700,984.613,762.98
700,979.948,763.04
700,975.252,763.1
700,970.526,763.16
700,965.769,763.22
700,960.981,763.28
700,956.162,763.34
700,951.314,763.4
700,946.434,763.46
700,941.525,763.52
700,936.585,763.58
700,931.614,763.64
700,926.614,763.7
700,921.583,763.76
700,916.523,763.82
700,911.432,763.88
700,906.311,763.94
700,901.161,764
700,895.98,764.06
700,890.77,764.12
700,885.531,764.18
700,880.261,764.24
700,874.962,764.3
700,864.275,764.42
700,858.888,764.48
700,853.471,764.54
700,848.025,764.6
700,842.55,764.7
700,833.36,764.76
700,827.807,764.82
700,822.225,764.88
700,816.615,764.94
700,810.975,765
700,805.307,765.06
700,799.61,765.12
700,793.885,765.18
700,788.131,765.26
700,780.414,765.32
700,774.594,765.38
700,768.745,765.44
700,762.868,765.5
700,756.962,765.56
700,751.029,765.62
700,745.068,765.68
700,739.078,765.74
700,733.061,765.8
700,727.016,765.86
700,720.943,765.92
700,714.842,765.98
700,708.713,766.04
700,702.557,766.1
700,696.374,766.16
700,690.163,766.22
700,683.925,766.28
700,677.66,766.34
700,671.368,766.4
700,665.053,766.46
700,658.714,766.52
700,652.356,766.58
700,645.979,766.64
700,637.454,766.72
700,631.045,766.78
700,624.628,766.84
700,618.204,766.9
700,611.777,766.96
700,605.35,767.02
700,598.925,767.08
700,592.505,767.14
700,586.095,767.2
700,579.695,767.26
700,573.311,767.32
700,566.944,767.38
700,560.597,767.44
700,554.274,767.5
700,547.977,767.56
700,541.71,767.62
700,535.476,767.68
700,529.276,767.76
700,519.03,767.84
700,512.939,767.9
700,506.894,767.96
700,500.897,768.02
700,494.951,768.08
700,489.059,768.14
700,483.224,768.2
700,477.449,768.26
700,471.737,768.32
700,462.364,768.42
700,456.833,768.48
700,451.374,768.54
700,445.989,768.6
700,440.682,768.66
700,435.455,768.72
700,430.311,768.78
700,425.253,768.84
700,420.283,768.9
700,415.403,768.96
700,410.616,769.02
700,405.925,769.08
700,401.331,769.14
700,396.838,769.2
700,392.447,769.26
700,388.161,769.32
700,383.981,769.38
700,379.911,769.44
700,375.953,769.5
700,372.107,769.56
700,368.377,769.62
700,364.765,769.68
700,361.272,769.74
700,357.901,769.8
700,354.652,769.86
700,351.528,769.92
700,347.558,770
700,344.728,770.08
700,341.152,770.14
700,338.619,770.22
700,335.439,770.28
700,333.204,770.34
700,331.097,770.4
700,329.118,770.46
700,327.267,770.52
700,325.544,770.58
700,323.951,770.64
700,322.486,770.7
700,320.331,770.8
700,319.209,770.86
700,318.217,770.92
700,317.355,770.98
700,316.622,771.04
700,316.018,771.1
700,315.545,771.16
700,315.201,771.22
700,314.988,771.28
700,314.905,771.34
700,314.952,771.4
700,315.131,771.46
700,315.44,771.52
700,315.88,771.58
700,316.452,771.64
700,317.155,771.7
700,317.99,771.76
700,318.957,771.82
700,320.056,771.88
700,321.287,771.94
700,326.933,772.16
700,328.782,772.22
700,330.765,772.28
700,332.88,772.34
700,335.128,772.4
700,337.51,772.46
700,340.025,772.52
700,342.673,772.58
700,345.454,772.64
700,348.369,772.7
700,351.417,772.76
700,354.599,772.82
700,357.915,772.88
700,361.364,772.94
700,364.947,773.02
700,369.931,773.08
700,373.826,773.16
700,379.226,773.22
700,383.431,773.3
700,389.24,773.36
700,393.745,773.42
700,398.376,773.5
700,404.742,773.56
700,411.321,773.64
700,416.392,773.7
700,421.577,773.76
700,426.874,773.82
700,432.28,773.88
700,437.791,773.94
700,443.405,774
700,449.12,774.06
700,462.825,774.22
700,472.922,774.3
700,479.099,774.36
700,485.362,774.42
700,491.703,774.48
700,498.12,774.54
700,504.609,774.6
700,511.165,774.66
700,517.785,774.72
700,524.467,774.78
700,531.205,774.84
700,537.998,774.9
700,544.84,774.96
700,551.729,775.02
700,558.661,775.08
700,565.631,775.14
700,572.638,775.2
700,579.676,775.26
700,586.741,775.32
700,593.831,775.38
700,600.941,775.44
700,608.068,775.5
700,615.207,775.56
700,622.355,775.62
700,629.508,775.68
700,636.663,775.74
700,643.814,775.8
700,650.96,775.86
700,658.095,775.92
700,665.216,775.98
700,672.319,776.04
700,679.4,776.1
700,686.456,776.16
700,693.483,776.22
700,700.476,776.28
700,707.433,776.34
700,714.35,776.4
700,721.223,776.46
700,728.051,776.52
700,734.833,776.58
700,746.036,776.68
700,752.698,776.74
700,759.315,776.8
700,765.887,776.86
700,772.414,776.92
700,778.897,777
700,787.471,777.06
700,793.849,777.12
700,800.184,777.18
700,806.475,777.24
700,812.721,777.34
700,823.035,777.4
700,829.165,777.46
700,835.252,777.52
700,841.295,777.58
700,847.295,777.64
700,853.251,777.7
700,859.165,777.76
700,865.036,777.82
700,870.864,777.88
700,876.649,777.94
700,882.392,778
700,888.092,778.06
700,893.751,778.12
700,899.366,778.18
700,904.94,778.24
700,910.472,778.34
700,919.599,778.4
700,925.019,778.46
700,930.398,778.52
700,935.735,778.58
700,941.031,778.64
700,946.286,778.7
700,951.499,778.76
700,958.386,778.84
700,963.504,778.9
700,968.581,778.98
700,978.613,779.08
700,983.567,779.4
700,1009.31,779.46
700,1014.01,779.52
700,1018.67,779.58
700,1023.29,779.64
700,1027.87,779.7
700,1033.92,779.78
700,1038.41,779.84
700,1042.86,779.9
700,1047.26,779.96
700,1051.63,780.04
700,1058.83,780.12
700,1063.1,780.18
700,1067.32,780.24
700,1071.51,780.32
700,1077.03,780.38
700,1081.13,780.44
700,1085.19,780.5
700,1089.21,780.56
700,1093.19,780.62
700,1097.13,780.68
700,1101.04,780.74
700,1104.9,780.8
700,1108.73,780.86
700,1112.52,780.92
700,1116.27,780.98
700,1119.98,781.04
700,1123.66,781.1
700,1127.29,781.16
700,1130.89,781.22
700,1134.45,781.28
700,1139.14,781.36
700,1142.62,781.42
700,1144.91,781.44
700,1147.19,781.5
700,1150.57,781.56
700,1153.92,781.62
700,1157.23,781.68
700,1160.51,781.74
700,1163.74,781.8
700,1166.94,781.86
700,1170.1,781.92
700,1173.22,781.98
700,1178.35,782.08
700,1181.37,782.14
700,1184.36,782.2
700,1187.31,782.26
700,1190.23,782.32
700,1193.1,782.4
700,1196.88,782.46
700,1199.67,782.52
700,1203.34,782.62
700,1206.94,782.68
700,1209.6,782.74
700,1212.22,782.8
700,1214.8,782.86
700,1217.35,782.92
700,1219.86,782.98
700,1222.33,783.04
700,1224.77,783.1
700,1227.17,783.16
700,1229.54,783.22
700,1231.87,783.28
700,1234.16,783.34
700,1236.42,783.4
700,1238.64,783.46
700,1240.83,783.52
700,1242.98,783.58
700,1245.09,783.64
700,1247.17,783.7
700,1249.21,783.76
700,1251.21,783.82
700,1253.18,783.88
700,1255.12,783.94
700,1257.01,784
700,1258.88,784.06
700,1260.7,784.12
700,1262.49,784.18
700,1264.25,784.24
700,1265.97,784.3
700,1267.65,784.36
700,1269.3,784.42
700,1270.91,784.48
700,1272.49,784.54
700,1274.03,784.6
700,1277.49,784.74
700,1279.38,784.82
700,1280.75,784.88
700,1282.09,784.94
700,1283.4,785
700,1284.67,785.06
700,1285.9,785.12
700,1287.1,785.18
700,1288.27,785.24
700,1289.4,785.3
700,1290.49,785.36
700,1291.55,785.42
700,1292.57,785.48
700,1293.56,785.54
700,1294.51,785.6
700,1295.43,785.66
700,1296.31,785.72
700,1297.15,785.78
700,1297.97,785.84
700,1298.74,785.9
700,1299.48,785.96
700,1300.19,786.02
700,1300.86,786.08
700,1301.5,786.14
700,1302.1,786.2
700,1302.85,786.28
700,1303.37,786.34
700,1303.85,786.4
700,1304.3,786.46
700,1304.71,786.52
700,1305.09,786.58
700,1305.44,786.64
700,1305.75,786.7
700,1306.02,786.76
700,1306.26,786.82
700,1306.46,786.88
700,1306.63,786.94
700,1306.77,787
700,1306.87,787.06
700,1306.93,787.12
700,1306.96,787.18
700,1306.95,787.24
700,1306.91,787.3
700,1306.84,787.36
700,1306.73,787.42
700,1306.58,787.48
700,1306.4,787.54
700,1306.18,787.6
700,1305.93,787.66
700,1305.65,787.72
700,1305.33,787.78
700,1304.97,787.84
700,1304.58,787.9
700,1304.16,787.96
700,1303.7,788.02
700,1303.2,788.08
700,1302.67,788.14
700,1302.11,788.2
700,1301.51,788.26
700,1300.87,788.32
700,1300.2,788.38
700,1299.5,788.44
700,1298.76,788.5
700,1297.98,788.56
700,1297.17,788.62
700,1296.33,788.68
700,1295.45,788.74
700,1294.54,788.8
700,1293.59,788.86
700,1292.61,788.92
700,1291.59,788.98
700,1290.54,789.04
700,1289.45,789.1
700,1288.33,789.2
700,1286.38,789.26
700,1285.16,789.32
700,1283.92,789.38
700,1282.63,789.44
700,1281.31,789.5
700,1279.96,789.56
700,1278.57,789.62
700,1277.15,789.68
700,1275.69,789.74
700,1274.2,789.8
700,1272.68,789.86
700,1271.12,789.92
700,1268.44,790.02
700,1266.79,790.08
700,1265.1,790.14
700,1262.22,790.24
700,1260.44,790.3
700,1258.63,790.36
700,1256.78,790.42
700,1254.9,790.48
700,1252.99,790.54
700,1251.04,790.6
700,1249.05,790.66
700,1247.04,790.72
700,1244.99,790.78
700,1242.9,790.84
700,1240.78,790.9
700,1238.63,790.96
700,1236.44,791.02
700,1234.22,791.08
700,1231.97,791.14
700,1228.91,791.22
700,1225,791.34
700,1221.8,791.42
700,1218.55,791.48
700,1216.07,791.54
700,1213.56,791.6
700,1211.01,791.66
700,1208.43,791.72
700,1205.82,791.78
700,1203.17,791.84
700,1200.49,791.9
700,1197.77,791.96
700,1194.1,792.04
700,1191.31,792.1
700,1188.48,792.16
700,1185.63,792.22
700,1182.73,792.28
700,1179.81,792.34
700,1176.85,792.4
700,1173.86,792.46
700,1170.84,792.52
700,1167.78,792.58
700,1164.69,792.64
700,1161.57,792.7
700,1158.41,792.76
700,1155.22,792.82
700,1152,792.88
700,1148.75,792.94
700,1145.46,793
700,1142.14,793.06
700,1138.79,793.12
700,1135.41,793.18
700,1131.99,793.24
700,1128.54,793.3
700,1125.06,793.36
700,1121.55,793.42
700,1118,793.48
700,1114.42,793.54
700,1110.81,793.6
700,1107.17,793.66
700,1103.49,793.72
700,1099.79,793.78
700,1096.05,793.84
700,1092.28,793.9
700,1088.48,793.96
700,1084.64,794.02
700,1080.78,794.08
700,1076.88,794.14
700,1072.95,794.2
700,1068.99,794.26
700,1065,794.32
700,1060.98,794.38
700,1056.92,794.44
700,1052.84,794.5
700,1048.72,794.56
700,1044.57,794.62
700,1040.39,794.68
700,1036.18,794.74
700,1031.94,794.8
700,1027.67,794.86
700,1023.36,794.92
700,1019.03,794.98
700,1014.66,795.04
700,1010.27,795.1
700,1005.84,795.16
700,1001.38,795.22
700,996.894,795.28
700,992.375,795.34
700,987.826,795.4
700,983.247,795.46
700,978.637,795.52
700,973.997,795.58
700,969.327,795.64
700,964.627,795.7
700,959.897,795.76
700,955.137,795.82
700,950.347,795.88
700,945.527,795.96
700,939.054,796.02
700,934.164,796.08
700,929.245,796.14
700,924.297,796.2
700,919.319,796.26
700,914.311,796.32
700,909.274,796.38
700,904.208,796.44
700,899.113,796.5
700,893.988,796.56
700,888.835,796.62
700,883.652,796.68
700,878.44,796.74
700,873.2,796.8
700,867.93,796.86
700,862.632,796.92
700,857.306,796.98
700,851.95,797.04
700,846.566,797.1
700,841.154,797.16
700,835.713,797.22
700,830.244,797.28
700,824.747,797.34
700,819.222,797.44
700,809.95,797.5
700,804.35,797.58
700,796.84,797.64
700,791.175,797.7
700,785.482,797.76
700,779.762,797.82
700,774.014,797.88
700,768.238,797.94
700,762.435,798
700,756.605,798.06
700,750.747,798.12
700,744.863,798.18
700,738.951,798.24
700,733.012,798.3
700,727.046,798.36
700,721.054,798.42
700,715.034,798.48
700,708.988,798.54
700,702.915,798.6
700,696.816,798.66
700,690.69,798.72
700,684.538,798.78
700,678.36,798.84
700,672.157,798.9
700,665.931,798.96
700,659.683,799.02
700,653.417,799.08
700,647.135,799.14
700,640.841,799.2
700,634.536,799.26
700,628.225,799.32
700,621.91,799.38
700,615.595,799.44
700,609.283,799.5
700,602.978,799.56
700,596.682,799.62
700,590.4,799.68
700,584.134,799.74
700,577.888,799.8
700,571.666,799.86
700,565.469,799.92
700,559.303,799.98
700,553.17,800.04
700,547.074,800.1
700,541.018,800.16
700,535.005,800.22
700,529.038,800.28
700,523.121,800.34
700,517.257,800.4
700,511.449,800.46
700,505.701,800.52
700,500.015,800.58
700,494.395,800.64
700,488.843,800.7
700,483.364,800.76
700,477.959,800.82
700,472.632,800.9
700,465.656,800.96
700,458.831,801.04
700,453.814,801.1
700,448.89,801.16
700,444.059,801.22
700,439.326,801.28
700,434.692,801.34
700,430.161,801.4
700,424.283,801.48
700,420.001,801.54
700,415.83,801.6
700,411.772,801.66
700,407.83,801.72
700,404.007,801.78
700,400.304,801.84
700,396.724,801.9
700,393.27,801.96
700,389.944,802.02
700,386.747,802.12
700,381.714,802.18
700,378.873,802.24
700,376.17,802.3
700,373.605,802.36
700,371.182,802.42
700,368.9,802.48
700,366.764,802.54
700,364.774,802.6
700,362.931,802.66
700,361.238,802.72
700,359.695,802.78
700,358.304,802.84
700,357.065,802.9
700,355.979,802.96
700,355.047,803.02
700,354.269,803.08
700,353.645,803.14
700,353.175,803.2
700,352.861,803.28
700,352.684,803.34
700,352.732,803.4
700,352.937,803.46
700,353.298,803.52
700,353.816,803.58
700,354.49,803.64
700,355.321,803.7
700,356.31,803.76
700,357.456,803.82
700,358.76,803.88
700,360.222,803.94
700,361.841,804
700,363.619,804.06
700,365.556,804.12
700,367.65,804.18
700,369.904,804.24
700,372.316,804.3
700,374.886,804.36
700,377.615,804.42
700,380.499,804.48
700,383.538,804.54
700,386.731,804.6
700,390.075,804.66
700,393.57,804.72
700,397.213,804.78
700,401.002,804.84
700,404.935,804.9
700,409.01,804.96
700,413.225,805.02
700,417.578,805.08
700,422.066,805.14
700,426.686,805.2
700,431.435,805.26
700,436.312,805.32
700,441.313,805.38
700,446.435,805.44
700,451.676,805.5
700,457.032,805.56
700,462.499,805.62
700,468.076,805.68
700,473.758,805.74
700,479.542,805.8
700,485.424,805.86
700,491.401,805.92
700,497.47,805.98
700,503.626,806.04
700,509.867,806.1
700,516.187,806.16
700,522.584,806.22
700,529.053,806.28
700,535.59,806.34
700,542.192,806.4
700,548.854,806.46
700,555.572,806.52
700,562.343,806.58
700,569.162,806.64
700,576.024,806.7
700,582.926,806.76
700,589.864,806.82
700,596.832,806.88
700,603.827,806.94
700,610.845,807
700,617.881,807.06
700,624.931,807.12
700,631.991,807.18
700,639.055,807.24
700,646.121,807.3
700,653.182,807.36
700,660.236,807.42
700,667.278,807.48
700,674.304,807.54
700,681.308,807.6
700,688.288,807.66
700,695.238,807.72
700,702.154,807.78
700,709.032,807.84
700,715.869,807.9
700,722.66,807.96
700,729.404,808.02
700,736.102,808.08
700,744.96,808.16
700,751.55,808.22
700,758.093,808.28
700,764.59,808.34
700,771.041,808.4
700,777.446,808.46
700,783.806,808.52
700,790.12,808.58
700,796.389,808.64
700,802.612,808.7
700,808.79,808.76
700,814.924,808.82
700,821.013,808.88
700,827.057,808.94
700,833.056,809
700,839.012,809.06
700,844.923,809.12
700,850.79,809.18
700,856.613,809.24
700,862.392,809.3
700,868.127,809.36
700,873.819,809.42
700,879.468,809.48
700,885.074,809.54
700,890.636,809.6
700,896.155,809.66
700,901.632,809.72
700,908.867,809.8
700,914.244,809.88
700,921.347,809.94
700,926.625,810
700,931.861,810.06
700,937.055,810.12
700,943.915,810.2
700,949.011,810.26
700,954.066,810.32
700,959.079,810.38
700,964.05,810.44
700,968.98,810.5
700,973.869,810.56
700,978.717,810.62
700,983.524,810.68
700,988.289,810.74
700,993.015,810.8
700,997.699,810.86
700,1002.34,810.92
700,1006.95,810.98
700,1011.51,811.04
700,1016.03,811.1
700,1020.51,811.16
700,1024.96,811.22
700,1029.36,811.28
700,1033.72,811.34
700,1038.04,811.4
700,1042.32,811.46
700,1046.57,811.52
700,1052.16,811.6
700,1056.31,811.66
700,1060.42,811.72
700,1064.5,811.78
700,1068.53,811.84
700,1072.52,811.9
700,1076.48,811.96
700,1080.39,812.02
700,1084.27,812.08
700,1088.11,812.14
700,1091.91,812.2
700,1095.67,812.26
700,1099.39,812.32
700,1103.07,812.38
700,1106.72,812.46
700,1111.52,812.52
700,1115.07,812.58
700,1118.59,812.64
700,1122.07,812.7
700,1125.51,812.76
700,1128.91,812.82
700,1132.28,812.88
700,1135.61,812.94
700,1138.9,813
700,1142.15,813.06
700,1145.36,813.12
700,1148.54,813.18
700,1151.68,813.24
700,1154.78,813.3
700,1157.84,813.36
700,1160.87,813.42
700,1163.86,813.48
700,1166.81,813.54
700,1169.73,813.6
700,1172.61,813.66
700,1175.45,813.72
700,1178.25,813.78
700,1181.02,813.84
700,1183.75,813.9
700,1186.44,813.96
700,1189.1,814.02
700,1191.72,814.08
700,1194.3,814.14
700,1196.84,814.2
700,1199.35,814.26
700,1201.83,814.32
700,1204.26,814.38
700,1206.66,814.44
700,1209.03,814.5
700,1211.35,814.58
700,1214.4,814.64
700,1217.38,814.72
700,1219.57,814.78
700,1221.73,814.84
700,1223.85,814.9
700,1225.94,814.96
700,1227.99,815.02
700,1230,815.08
700,1231.98,815.14
700,1233.92,815.2
700,1235.83,815.26
700,1237.69,815.32
700,1239.53,815.38
700,1241.33,815.44
700,1243.09,815.5
700,1244.81,815.56
700,1246.5,815.62
700,1248.16,815.68
700,1249.78,815.74
700,1251.36,815.8
700,1252.91,815.86
700,1254.42,815.92
700,1255.9,815.98
700,1257.34,816.04
700,1258.74,816.1
700,1260.11,816.16
700,1261.45,816.22
700,1262.75,816.28
700,1264.01,816.34
700,1265.24,816.4
700,1266.43,816.46
700,1267.59,816.54
700,1269.08,816.6
700,1270.16,816.66
700,1271.2,816.72
700,1272.2,816.78
700,1273.17,816.84
700,1274.1,816.9
700,1275,816.96
